conversation_id_str	created_at	favorite_count	full_text	id_str	image_url	in_reply_to_screen_name	lang	location	quote_count	reply_count	retweet_count	tweet_url	user_id_str	username	keyword	1.86824E+18	Sun Dec 15 21:03:33 +0000 2024	202	@KemenperinRI Lapor ke prabowo. https://t.co/18eTtRJdHO	1.8684E+18	https://pbs.twimg.com/media/Ge3lS4bagAEJVmm.jpg	KemenperinRI	in	Unnamed: 8	1	3	28	https://x.com/undefined/status/1868401535732097268	1.21051E+18	Unnamed: 14
9.75E+17	Fri Mar 16 11:38:34 +0000 2018	180	CAK IMIN PASANGAN IDEAL JOKOWI DI PILPRES 2019. ITU REALITAS POLITIK #CakiminUntukNegeri @jokowi @cakimiNOW @Jazilul_Fawaid @Kadir_Karding @marwan_jafar @Jkw_CakImin https://t.co/F9z9fehyjF	9.75E+17	https://pbs.twimg.com/media/DYaDaEtUQAAjOpZ.jpg		in		6	76	165	https://x.com/undefined/status/974610874353643520	9.51E+17		cak															
1.75E+18	Tue Jan 16 17:51:46 +0000 2024	652	@tubbirfess Kalau diliat2 dibagian ini cak imin cocok juga jd pasangan pak Anies yg cenderung kalem dan lembut beliau bisa aja butuh orang kayak cak imin yang bisa ngerujak orang yang ga adil sama mereka wkwk Kalau mereka bukan capres-cawapres kayaknya disatuin dlm satu tongkrongan okee	1.75E+18		tubbirfess	in		2	0	12	https://x.com/undefined/status/1747315723473731987	1.24E+18		cak															
1.86E+18	Mon Dec 02 08:27:13 +0000 2024	0	Ketua Umum Partai Kebangkitan Bangsa Muhaimin Iskandar atau yang akrab disapa Cak Imin komentari dugaan fenomena politik uang yang terjadi saat pemilihan kepala daerah (Pilkada) 2024. Ia mengaku prihatin dengan kondisi itu. #cakimin #muhaiminiskandar #moneypolitic #pilkada https://t.co/KZ4nJ1TuHf	1.86E+18	https://pbs.twimg.com/ext_tw_video_thumb/1863493387502166016/pu/img/eiavVeKxYDFh-5Y6.jpg		in		0	1	0	https://x.com/undefined/status/1863500151819768033	2393930923		cak															
1.86E+18	Wed Dec 04 06:26:00 +0000 2024	0	Menteri Koordinator bidang Pemberdayaan Masyarakat (Menko PM) Muhaimin Iskandar (Cak Imin) mengatakan pemerintah sepakat membentuk Satuan Tugas (Satgas) Impor Barang. Satgas tersebut bertugas mengawasi dan mengusulkan perubahan regulasi kepada Presiden agar banjir impor yang https://t.co/BoxlJMIRz9	1.86E+18	https://pbs.twimg.com/amplify_video_thumb/1864194311606423554/img/C8CW86kZHvOBynn6.jpg		in		0	2	0	https://x.com/undefined/status/1864194423325905084	57261519		cak															
9.74E+17	Thu Mar 15 03:16:10 +0000 2018	183	CAK IMIN Adalah SOLUSI untuk BANGSA. #CakiminUntukNegeri #cakimindimatanajwa @cakimiNOW @Jkw_CakImin @Jazilul_Fawaid @anwsanusi Ayo yg belum Sempat Nonton Semalam https://t.co/q5cmMrMxXD	9.74E+17			in		3	52	137	https://x.com/undefined/status/974122054302617600	9.51E+17		cak															
1.76E+18	Sat Feb 10 03:52:19 +0000 2024	2866	not cak imin is giving shady shade to pak anies about karena ini sholawatan jadi mic nya tidak usah saya sembunyikan and boom! cak imin started to sing he is just as bad as pak anies#Ber1BeraniBerubah #KumpulAkbarJIS01 https://t.co/BaSTMJfSJH	1.76E+18	https://pbs.twimg.com/tweet_video_thumb/GF8l_nJb0AAPZ_t.jpg		in		20	6	306	https://x.com/undefined/status/1756164163297267788	1.44E+18		cak															
1.87E+18	Sat Dec 14 05:21:13 +0000 2024	1	Jeminai dan cak imin https://t.co/b9rBGmcUit	1.87E+18	https://pbs.twimg.com/media/GevEBUZbsAAhYDG.jpg		in		0	1	0	https://x.com/undefined/status/1867801999858876465	2381918533		cak															
1.70E+18	Tue Sep 19 12:57:01 +0000 2023	1031	Elektabilitas AMIN Melonjak Pengamat: Itu Berkat Sosok Kuat Cak Imin yang Diidolai Pemilih PKB https://t.co/m4BE3xfJpw	1.70E+18			in		19	146	327	https://x.com/undefined/status/1704117390567756096	1490116879		cak															
1.54E+18	Wed Jul 06 13:26:04 +0000 2022	220	Cak Imin Dinilai Bawa Gagasan dan Paham Persoalan Bangsa https://t.co/GkC0fN2bel	1.54E+18			in		3	64	145	https://x.com/undefined/status/1544674040027041798	1490116879		cak															
1.87E+18	Wed Dec 11 04:48:20 +0000 2024	5	Cak imin. Pak Anies	1.87E+18			in		0	1	0	https://x.com/undefined/status/1866706561583944141	1.58E+18		cak															
1.60E+18	Wed Dec 07 10:09:13 +0000 2022	406	Bicara Soal Islam dan Negara Cak Imin: Bukan Hanya Inspirasi tapi Power di Politik https://t.co/gDQ4BgPd0w	1.60E+18			in		13	56	224	https://x.com/undefined/status/1600432232896040960	1490116879		cak															
1.83E+18	Sun Aug 25 01:24:37 +0000 2024	1442	Cak Imin Terpilih Jadi Ketum PKB Periode 2024-2029 https://t.co/IKqotw0Ihn	1.83E+18			in		45	233	278	https://x.com/undefined/status/1827517403821175307	1490116879		cak															
1.74E+18	Thu Dec 14 13:30:37 +0000 2023	1144	Calon Wakil Presiden nomor urut 1 Muhaimin Iskandar atau Cak Imin bertemu relawan AMIN (Anies-Muhaimin) di Arab Saudi. https://t.co/r4mcKjDrF1	1.74E+18			in		2	10	316	https://x.com/undefined/status/1735291201048264711	1490116879		cak															
1.75E+18	Tue Feb 06 06:50:20 +0000 2024	5472	Cak Imin ini seperti bapak-bapak Nahdiyin di dekat rumah kita. Dengan golongan tua masuk. Golongan muda juga masuk. Kalau jumatan selalu datang lebih dulu dan posisi duduknya selalu sama. Nyender di tiang masjid. 	1.75E+18			in		14	73	502	https://x.com/undefined/status/1754759412617773547	216649091		cak															
1.74E+18	Sat Dec 23 23:25:42 +0000 2023	303	Sebagai aktivis dengan background pesantren Cak Imin ternyata cukup kaget dengan format debat yang resmi dengan segala aturannya. Guyonan yang biasanya menjadi senjata dalam dialog terbuka ternyata tak bisa digunakan di debat resmi.	1.74E+18			in		14	40	31	https://x.com/undefined/status/1738702449840628028	185156524		cak															
1.71E+18	Sat Sep 23 11:36:59 +0000 2023	661	Cak Imin Serukan Kader PMII Masuk Barisan Pemenangan 'Baja Amin' https://t.co/W6NW2a8uB5	1.71E+18			in		7	51	252	https://x.com/undefined/status/1705546799241728181	1490116879		cak															
1.75E+18	Tue Jan 16 07:37:48 +0000 2024	343	@_foIkIoree Cak Imin adalah sejatinya arek Jawa Timuran. Kalo bisa emosi kenapa harus sabar.	1.75E+18		ltsmewillow	in		3	1	15	https://x.com/undefined/status/1747161211802972653	88702546		cak															
1.87E+18	Sat Dec 07 02:49:49 +0000 2024	10	Cak Imin menyebutkan banyak pekerja migran Indonesia (PMI) yang jualan pecel lele hingga soto lamongan di Kamboja. Cak Imin yakin ada pihak yang membantu proses kerja PMI di Kamboja. @prabowo @gibran_tweet @kemenp2mi @KemensetnegRI @setkabgoid #MenteriP2MICegahPMIIlegal https://t.co/wVpDzMaK4p	1.87E+18	https://pbs.twimg.com/media/GeKePMwaMAAdJ0r.jpg		in		0	2	9	https://x.com/undefined/status/1865227183712801061	1.62E+18		cak															
1.87E+18	Sat Dec 07 02:01:16 +0000 2024	4	Cak Imin bener-bener care sama PMI di Kamboja. Dari jualan soto sampe cek kasus judi online semuanya dipantau! #MenteriP2MICegahPMIIlegal https://t.co/eO5xXX6zjV	1.87E+18	https://pbs.twimg.com/media/GeKTHwcbIAARL02.jpg		in		0	1	5	https://x.com/undefined/status/1865214966124679310	9.71E+17		cak															
1.48E+18	Mon Jan 17 09:11:28 +0000 2022	651	Ketua Umum PKB Muhaimin Iskandar atau Cak Imin membantu kakek Sukria di Kampung Selakopi Desa Majalaya Kabupaten Cianjur. https://t.co/xrXX99dkwT	1.48E+18			in		36	406	460	https://x.com/undefined/status/1483004031962599426	1490116879		cak															
1.75E+18	Mon Jan 22 12:27:55 +0000 2024	1318	@SmudgeStan cak imin itu pure comedy apapun tingkah lakunya udah lucu kayak komeng. bahkan culik dan roasting imin aja malah jadi positif salah satu punchline terbaik cak imin adalah manuver politiknya yang tawa2 meluk para ketum parpol KIM untuk 3 hari kemudian jadi cawapres Anies 	1.75E+18		SmudgeStan	in		3	4	61	https://x.com/undefined/status/1749408549409828894	231650754		cak															
1.76E+18	Mon Feb 19 05:50:05 +0000 2024	236	@tijabar Cak Imin meminta pendukungnya tidak mendengarkan makelar yang namanya Saipul https://t.co/gRTK9XCUX5	1.76E+18		tijabar	in		0	1	34	https://x.com/undefined/status/1759455294533538172	132078023		cak															
1.70E+18	Thu Sep 14 15:05:23 +0000 2023	556	Cak Imin Ingin Ketua Timnas Pemenangan Amin dari Luar Parpol https://t.co/dhDCIT5ycp	1.70E+18			in		14	95	180	https://x.com/undefined/status/1702337753516855581	1490116879		cak															
1.87E+18	Fri Dec 13 22:19:44 +0000 2024	23	Cak Imin Dukung Ide Evaluasi Pemilihan Langsung di Level Pilkada https://t.co/UFkGO9Lf78	1.87E+18			in		4	21	7	https://x.com/undefined/status/1867695928699961782	30201110		cak															
1.86E+18	Mon Dec 02 11:00:33 +0000 2024	0	Ketua Umum PKB Muhaimin Iskandar (Cak Imin) mengungkapkan ada harga mahal untuk membeli suara rakyat jika pilkada diwarnai dengan politik uang. Dalam fenomena itu membeli satu suara warga memerlukan dana sekitar Rp300 ribu. Hal ini disampaikan Cak Imin dalam sambutannya di acara https://t.co/uuWoH5ScMs	1.86E+18	https://pbs.twimg.com/ext_tw_video_thumb/1863536995773091840/pu/img/bg3KTcFz47IVnTmF.jpg		in		0	2	0	https://x.com/undefined/status/1863538742361006190	57261519		cak															
1.60E+18	Mon Dec 19 05:07:58 +0000 2022	7982	Cak Imin: Kalau dari Golongan Orang Menderita yang Jadi Pemimpin Insya Allah Akan Pikirkan Rakyat https://t.co/FVDo8BFdzy	1.60E+18			in		413	10345	3042	https://x.com/undefined/status/1604705073644593153	1490116879		cak															
1.13E+18	Sat May 18 23:05:36 +0000 2019	174	MOHON MAAF PELAYANAN DAN SAJIAN YANG TAK MEMADAI KRN TAK DISANGKA YANG HADIR BANYAK SEKALI Terimakasih atas perjatian dan kehadiran semua. Cak Imin Buka Puasa Bersama Tokoh Lintas Agama Bukber di Rumah Dinas Cak Imin Ajak Semua Tokoh Rajut Tali Persatuan https://t.co/66KPoQPvue	1.13E+18			in		1	4	45	https://x.com/undefined/status/1129885779373613056	1490116879		cak															
1.71E+18	Thu Oct 12 00:58:34 +0000 2023	489	Cak Imin Dapat Dukungan Ponpes Al Munawwir Dititipi Pesan Perjuangan NU https://t.co/pTU71NIv9Y	1.71E+18			in		4	24	152	https://x.com/undefined/status/1712271509279174715	1490116879		cak															
1.83E+18	Thu Aug 22 01:01:18 +0000 2024	341	Wakil Ketua DPR Muhaimin Iskandar atau Cak Imin terkejut saat Badan Legislasi (Baleg) DPR menggelar rapat revisi Undang-Undang Pilkada. Cak Imin mengaku tidak mengetahui agenda tersebut dibahas hari ini oleh DPR. Anda itu Wakil Ketua DPR yang juga Ketua Umum PKB. Gue menilai	1.83E+18			in		12	79	53	https://x.com/undefined/status/1826424374389588219	2650421658		cak															
1.71E+18	Tue Oct 03 10:09:32 +0000 2023	1480	 Pernah denger ada yang iri kan? Wong kita biasa-biasa saja kok diirii. Biarkan ada yang iri kita cuekin lama-lama nggak laku sendiri ujar Cak Imin. https://t.co/sV8IXVpcMR	1.71E+18			in		29	265	404	https://x.com/undefined/status/1709148670283956305	1490116879		cak															
1.72E+18	Mon Oct 30 13:15:55 +0000 2023	661	Cak Imin menyambangi pabrik Sigaret Kretek Tangan (SKT) di Malang Jawa Timur. Cak Imin mengatakan akan berusaha agar cukai untuk SKT tak naik lagi. https://t.co/52oF4c1uUU	1.72E+18			in		2	75	178	https://x.com/undefined/status/1718980048299127171	1490116879		cak															
1.83E+18	Fri Aug 23 07:23:31 +0000 2024	3575	@chaiirrrrrrrr_ @magenta_jingga Rara just confirmed cak imin is tersandera 	1.83E+18		rriahc_	en		32	16	176	https://x.com/undefined/status/1826882950513951226	264763492		cak															
1.51E+18	Mon Mar 28 10:01:23 +0000 2022	185	 Mari kita bangun kemandirian untuk kemakmuran dan kesejahteraan rakyat di masa yang akan datang kata Cak Imin. #kumparanNews https://t.co/e0bKYCVqRI?	1.51E+18			in		1	91	121	https://x.com/undefined/status/1508383742712197122	1490116879		cak															
1.53E+18	Sun Jun 05 12:08:34 +0000 2022	211	Cak Imin Takziah Beri Dukungan ke RK dan Doakan Eril Husnul Khotimah https://t.co/MVh0ID99FR	1.53E+18			in		4	32	132	https://x.com/undefined/status/1533420514592837633	1490116879		cak															
1.59E+18	Tue Nov 01 02:49:10 +0000 2022	241	Cak Imin Kukuhkan 'BERANI': Minimalisir Perpecahan Antarumat Beragama https://t.co/8AUMI1DaOJ	1.59E+18			in		8	59	139	https://x.com/undefined/status/1587275526959505409	1490116879		cak															
1.59E+18	Thu Nov 10 02:22:48 +0000 2022	335	Cak Imin Dorong Perguruan Tinggi Bantu Akselerasi Pembangunan Desa https://t.co/1RsoeIwjer	1.59E+18			in		11	73	182	https://x.com/undefined/status/1590530380842831872	1490116879		cak															
1.74E+18	Fri Dec 22 18:17:57 +0000 2023	272	Aku cukup kecewa jujur dengan performa cak imin. Terutama soal statement membangun 40 kota macem jakarta. Kalo ini dijalankan dalam 15-25 tahun. Oke. Tapi kalo dalam 5 tahun Ini engga reliable banget 	1.74E+18			in		2	25	22	https://x.com/undefined/status/1738262616152420846	116632682		cak															
1.71E+18	Wed Oct 18 14:29:57 +0000 2023	330	Putra putri NU laris manis eh tapi kan cak Imin bukan warga NU Soalnya gak pernah tahu dia ikut kegiatan� besar NU. Saya tahunya Cak Imin adalah pengkhianat dan orang yang merampok PKB dari Gus Dur.	1.71E+18			in		4	41	49	https://x.com/undefined/status/1714650024637050999	1.10E+18		cak															
1.87E+18	Sun Dec 15 15:07:05 +0000 2024	2	siapa yang nangisin cak imin ego	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868311825596776748	1.11E+18		cak															
1.87E+18	Tue Dec 10 02:18:07 +0000 2024	2	Dukungan dan kekhawatiran Cak Imin selaku Menteri Koordinator Pemberdayaan Masyarakat kepada kelas menengah. https://t.co/Hw4PctJwoj	1.87E+18	https://pbs.twimg.com/media/GeZzvrlbQAAFDmO.jpg		in		0	0	1	https://x.com/undefined/status/1866306369273684166	280444521		cak															
1.75E+18	Mon Jan 22 12:55:47 +0000 2024	192	Cak Imin Disambut Ribuan Warga Sukabumi Yakin AMIN Menang Satu Putaran - https://t.co/2XtI0TMWpl https://t.co/FXi3X7oDN0	1.75E+18			in		1	6	52	https://x.com/undefined/status/1749415565301858754	65409203		cak															
1.86E+18	Mon Dec 02 13:04:13 +0000 2024	0	Anggaran Makan Bergizi Gratis Jadi Rp10 Ribu Cak Imin: Masih Proses Simulasi @cakimiNOW https://t.co/MvVhRkATrx #cakimin #mbg #menkopm https://t.co/moxiYc9Ibh	1.86E+18	https://pbs.twimg.com/media/Gdy61AMboAAKkje.jpg		in		0	0	0	https://x.com/undefined/status/1863569862687441181	1.01E+18		cak															
1.70E+18	Fri Sep 01 05:42:26 +0000 2023	804	Cak Imin korban dari penghianatan Prabowo. Dia pergi dengan dendam membara. Di hati. Berlabuh ke Anies. Anies menghianati AHY. AHY kuyup menggigil. Anak sekecil itu berkelahi dengan waktu.	1.70E+18			in		9	121	95	https://x.com/undefined/status/1697485041499267577	1.61E+18		cak															
1.54E+18	Thu Jun 30 10:30:40 +0000 2022	226	Cak Imin menyatakan Indonesia harus mengejar kekurangan teknologi untuk mengantisipasi perkembangan kebutuhan di bidang kesehatan. https://t.co/zAeSHecWTf	1.54E+18			in		3	50	140	https://x.com/undefined/status/1542455574066933760	1490116879		cak															
1.75E+18	Sun Jan 21 13:12:55 +0000 2024	456	Cak imin melakukan serangan balik ke Gibran: YANG ANDA SAMPAIKAN HANYA MENGULANG APA YANG SAYA SAMPAIKAN 	1.75E+18			in		11	4	60	https://x.com/undefined/status/1749057488392274014	1.07E+18		cak															
1.70E+18	Sat Sep 02 09:40:26 +0000 2023	420	ANIES BASWEDAN - CAK IMIN SAH/RESMI BACAPRES &amp; BACAWAPRES DARI PARTAI KOALISI PERUBAHAN (NASDEM PKB &amp; PKS) UNTUK PEMILU 2024 Lupakan mantan step forward AYO RELAWAN ANIES &amp; CAK IMIN RAPATKAN BARISAN MENANGKAN PERUBAHAN YESS !!! https://t.co/2uXDlKEcSU	1.70E+18	https://pbs.twimg.com/ext_tw_video_thumb/1697907113316720640/pu/img/laA6_BFBG48Jlibk.jpg		in		5	32	135	https://x.com/undefined/status/1697907325892444355	1.60E+18		cak															
1.12E+18	Tue Apr 16 11:48:43 +0000 2019	946	Insyaa Allah prediksi cak imin ini akan terjadi besok @ronavioleta @MbahUyok @Drs_Ndon @anonLokal @mpuanon @tijabar @laskar_minang @mpuanon @panca66 Cak Imin Ingatkan Jokowi Kalau Bukan Saya cawapresnya Dikhawatirkan Bisa Kalah #BismillahInsyaAllahPrabowo https://t.co/wFoD1EEDKn	1.12E+18	https://pbs.twimg.com/ext_tw_video_thumb/1118118916214022146/pu/img/bYfp4nfBxDPcDpsF.jpg		in		56	82	402	https://x.com/undefined/status/1118119021746868227	8.16E+17		cak															
1.83E+18	Sun Aug 25 01:31:41 +0000 2024	425	Cak Imin Senang Perjuangan PKB ke Depan Bakal Ditemani Ma ruf Amin https://t.co/DdiQHGsyTD	1.83E+18			in		5	27	85	https://x.com/undefined/status/1827519180914225350	1490116879		cak															
1.75E+18	Tue Jan 16 12:28:07 +0000 2024	466	This is so unserious Despite cak imin's age his supporters seeing him as bokem and encourage him to be better at debate So parent-child coded	1.75E+18			en		3	3	52	https://x.com/undefined/status/1747234274519163206	1.72E+18		cak															
1.73E+18	Tue Nov 28 16:14:59 +0000 2023	646	Cak Imin menyambangi Taman Bungkul di Surabaya Jawa Timur. Cak Imin memantau Usaha Mikro Kecil dan Menengah (UMKM) di hari pertama kampanyenya. https://t.co/GFQ5I3Xv2h	1.73E+18			in		2	42	188	https://x.com/undefined/status/1729534358862942590	1490116879		cak															
1.70E+18	Sun Sep 10 09:06:53 +0000 2023	485	Cak Imin berziarah ke makam KH Abdul Wahab Hasbullah di Jombang Jawa Timur. Cak Imin bertujuan membersihkan diri dari niat-niat pribadi. https://t.co/uUA9K3FKog	1.70E+18			in		6	61	167	https://x.com/undefined/status/1700797985108676660	1490116879		cak															
1.84E+18	Mon Sep 30 14:14:24 +0000 2024	233	Cak Imin Berkemas Usai 20 Tahun di DPR: Saya Pamit https://t.co/xjAn4UejOf	1.84E+18			in		3	20	49	https://x.com/undefined/status/1840757091973394598	1490116879		cak															
1.86E+18	Tue Dec 03 12:26:22 +0000 2024	17	Cak @cakimiNOW dalam seminggu opini kadermu jelek-jelek. Mana Cak Imin versi wani ngegas wani negor ngetwit di Twitter? Cuma buat Pilpres doang ya?	1.86E+18			in		0	1	1	https://x.com/undefined/status/1863922724902723857	41284868		cak															
1.76E+18	Tue Feb 13 03:27:53 +0000 2024	193	@Prvt_mansion 16 mei 2023 itu cak imin belum terdaftar menjadi cawapres sehingga kampanye itu bertujuan agar calon capres mau milih dia ..yang di acara desa itu yg harusnya Halim ditindak sayangnya kenapa jarang dibahas :/	1.76E+18			in		0	1	13	https://x.com/undefined/status/1757245179067764804	616743596		cak															
1.87E+18	Sat Dec 14 00:00:29 +0000 2024	193	Cak Imin Dukung Ide Prabowo Evaluasi Pilkada Langsung https://t.co/hthFVgi95x	1.87E+18			in		60	244	31	https://x.com/undefined/status/1867721283733271000	17128975		cak															
1.50E+18	Mon Mar 14 04:28:19 +0000 2022	341	Saya kenal Cak imin cukup lama. Sama2 alumni fisip UGM sama2 anak NU. Terbiasa komunikasi langit kali ini dua kode dari cak Imin masuk sinyal: ada upaya perpanjang masa jabatan Presiden dan ada upaya membuat penyelenggara pemilu bagian dari perpanjangan itu.	1.50E+18			in		7	37	78	https://x.com/undefined/status/1503226496336359433	3252997136		cak															
1.87E+18	Wed Dec 11 08:57:02 +0000 2024	5	Lebih aneh lagi kolaisi you dulu @MardaniAliSera :) Cak imin tetiba loncat dari kolaisi Prabowo jd wakil anies terus AHY didepak Tapi kita netijen aja gag kaget tuh namanya juga politik U kek gini aja kaget? 	1.87E+18			in		0	1	0	https://x.com/undefined/status/1866769146844975555	1.72E+18		cak															
1.87E+18	Sun Dec 15 04:22:42 +0000 2024	2	Sekarang juga lbih hebat dari yg lain makanya banyak yg memilihnya. Kl lbh baik cak Imin atau pak MMD knp mereka kalah?	1.87E+18			in		0	0	2	https://x.com/undefined/status/1868149663049847134	1.71E+18		cak															
1.87E+18	Sat Dec 14 01:43:59 +0000 2024	0	Cak Imin Jawab Mega soal Makan Bergizi Rp 10 Ribu Perhitungan Minimal Baca selengkapnya di https://t.co/SAtqYLspfN #berita #hukum #politik #ekonomi https://t.co/L0kBST92gs	1.87E+18	https://pbs.twimg.com/ext_tw_video_thumb/1867747299197431808/pu/img/Mk3BwSe5Wb6FPWbK.jpg		in		0	0	0	https://x.com/undefined/status/1867747329220243786	1.85E+18		cak															
1.87E+18	Sat Dec 14 01:43:24 +0000 2024	0	Cak Imin Dukung Ide Evaluasi Pemilihan Langsung di Level Pilkada Baca selengkapnya di https://t.co/YQzNm4UUps #berita #hukum #politik #ekonomi https://t.co/VbW4d37SJE	1.87E+18	https://pbs.twimg.com/ext_tw_video_thumb/1867747157690003457/pu/img/rA5j5QfdX4_f0Gz7.jpg		in		0	0	0	https://x.com/undefined/status/1867747185984667853	1.85E+18		cak															
1.74E+18	Sat Dec 23 02:05:37 +0000 2023	390	@irwndfrry Kalo diliat dari sisi etika yaa cak imin sangat rendah hati untuk 'bertanya sesuatu yang ia kurang paham' Harusnya orang yang cerdas itu adalah berbicara dengan cara dan penyampaian yang sederhana. Bukan menggunakan istilah sulit yang menggambarkan kalo dia yang pling intelek	1.74E+18			in		1	6	21	https://x.com/undefined/status/1738380308293308879	1.21E+18		cak															
1.87E+18	Thu Dec 12 08:56:32 +0000 2024	0	gw masi ketawa bgt ahok ditanyain kiss marry kill anies cak imin ganjar terus pas diajarin rulenya pake contoh artis hollywood dia dengan lantangnya bilang KISS	1.87E+18			in		0	1	0	https://x.com/undefined/status/1867131409477030290	237597733		cak															
1.86E+18	Thu Dec 05 07:43:24 +0000 2024	104	Gus Imin @cakimiNOW Usulkan Reformasi Sistem KUR Dorong Pemberdayaan UMKM Kita ingin menyempurnakan KUR yang selama ini sulit diakses dengan bantuan subsidi pemerintah. Harus ada reformasi supaya KUR bisa diakses lebih mudah https://t.co/Gu0oEpIIZM	1.86E+18			in		3	62	69	https://x.com/undefined/status/1864576290931790167	748953283		cak															
1.86E+18	Thu Dec 05 12:43:08 +0000 2024	9	Seneng baca tulisan ini. Cak Imin pasrah dipanggil apa pun. Gus Imin ya seneng pak Muhaimin boleh Gus Menko ya oke Cak apalagi. Tapi memang rata2 lebih familiar dng Cak Imin. Lebih egaliter.	1.86E+18			in		3	3	6	https://x.com/undefined/status/1864651719214563431	804008785		cak															
1.87E+18	Sat Dec 14 10:30:00 +0000 2024	112	Usulkan Gus Dur Jadi Pahlawan Nasional Cak Imin: Beliau Berhasil Bawa Bangsa Kita Berdaulat https://t.co/Hr5F2YCRwa	1.87E+18			in		6	60	23	https://x.com/undefined/status/1867879707624018238	71436318		cak															
1.87E+18	Sun Dec 15 21:03:33 +0000 2024	202	@KemenperinRI Lapor ke prabowo. https://t.co/18eTtRJdHO	1.87E+18	https://pbs.twimg.com/media/Ge3lS4bagAEJVmm.jpg	KemenperinRI	in		1	3	28	https://x.com/undefined/status/1868401535732097268	1.21E+18		prabowo															
1.85E+18	Tue Oct 22 10:26:57 +0000 2024	14288	Menteri Hak Asasi Manusia (HAM) Natalius Pigai menginginkan anggaran Rp 20 triliun untuk kementeriannya. Saat ini kata Pigai Kementerian HAM hanya mendapatkan anggaran Rp 64 miliar. Pigai menilai kementeriannya yang baru dibentuk oleh Presiden Prabowo Subianto membutuhkan https://t.co/dXbQQO8bsZ	1.85E+18	https://pbs.twimg.com/media/GafNut8bEAEow2H.jpg		in		707	2864	938	https://x.com/undefined/status/1848672382111912083	1.31E+18		prabowo															
1.85E+18	Thu Oct 24 07:18:31 +0000 2024	21284	 Kalian setuju nggak sama kebijakan baru dari prabowo쟧ni? https://t.co/S26KzN5hiD	1.85E+18	https://pbs.twimg.com/media/Gao1yI7awAAdZtA.jpg		in		555	1637	652	https://x.com/undefined/status/1849349736479990017	1371650588		prabowo															
1.76E+18	Sat Feb 17 13:27:19 +0000 2024	5513	PAK PRABOWO DAN GIBRAN HARUS LIAT INI GAK SIHH [via : pluviophilesmf] https://t.co/jWewNTcI7G	1.76E+18	https://pbs.twimg.com/media/GGisuz_akAAc00p.jpg		in		35	346	364	https://x.com/undefined/status/1758845585048904049	1.31E+18		prabowo															
1.87E+18	Sun Dec 15 23:34:09 +0000 2024	6	Menteri Hukum Supratman Andi Agtas mengatakan Presiden Prabowo Subianto akan memberikan pengampunan hukuman atau amnesti bagi para narapidana atas nama kemanusiaan dan mengurangi kelebihan kapasitas Lembaga Pemasyarakatan. #styout Barca Vietnam #MimpiIndah Dethan #MUFC #keLIAtan https://t.co/sqwCUcA65H	1.87E+18	https://pbs.twimg.com/ext_tw_video_thumb/1868439282156965888/pu/img/AUsSMVDrfP27lvqg.jpg		in		1	8	6	https://x.com/undefined/status/1868439433374216289	1.56E+18		prabowo															
1.66E+18	Wed May 17 09:30:00 +0000 2023	2214	 Pentingnya jangan grogi. Jadi tadi pertanyaannya sistem negara berbentuk republik dipimpin oleh... Yg perempuan udah bisikin presiden tapi yg tengah grogi jadi bukan jawab Presiden tapi Prabowo https://t.co/W8iVXbGU1d	1.66E+18	https://pbs.twimg.com/media/FwUeiLMaAAAMwpe.jpg		in		34	76	74	https://x.com/undefined/status/1658766809925931008	1371650588		prabowo															
1.87E+18	Sun Dec 15 18:22:11 +0000 2024	1	inituh kalo kita foto dulu trs savenya baru dari momo's album jadinya burem ya? padahal kalo main grafiknya bagus https://t.co/QpK78DsSSU	1.87E+18	https://pbs.twimg.com/media/Ge3AWEiboAA0aZm.jpg		in		1	3	0	https://x.com/undefined/status/1868360924752654553	1.61E+18		prabowo															
1.76E+18	Tue Feb 20 12:48:57 +0000 2024	1528	Kayak enteng banget diangkat Pak Prabowo . Lateral raise adalah gerakan latihan yang dirancang untuk melatih otot deltoid atau otot bahu samping. [tt/ErickThohir] https://t.co/sxmHF9FsO7	1.76E+18	https://pbs.twimg.com/media/GGyAtozbgAARBD1.jpg		in		19	85	61	https://x.com/undefined/status/1759923089574609126	1.31E+18		prabowo															
1.76E+18	Wed Feb 14 14:06:26 +0000 2024	7493	Pasangan Cawapres Prabowo Subianto dan Gibran Rakabuming Raka langsung menggelar deklarasi kemenangan sementara di Istora Senayan Jakarta sore ini. Meskipun penghitungan suara resmi dari KPU belum selesai Prabowo dan Gibran tercatat masih unggul dalam hitung cepat berbagai https://t.co/TUVbN0cEBL	1.76E+18	https://pbs.twimg.com/media/GGTY6albAAACTRa.jpg		in		266	664	329	https://x.com/undefined/status/1757768262405030160	1.31E+18		prabowo															
1.76E+18	Mon Feb 19 15:17:08 +0000 2024	904	EYY HARUS BGT GAK SIHH DIFILMKAN [ : prabowo / titieksoeharto ] https://t.co/2BrPbJO5c0	1.76E+18	https://pbs.twimg.com/media/GGtZC1za0AAA1Zp.jpg		in		19	138	54	https://x.com/undefined/status/1759597996306817209	1.31E+18		prabowo															
